stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2351F,,"BUYL",,  50.818916,   4.378789,,,0,
2352,,"HOP. MILITAIRE",,  50.907492,   4.388708,,,0,
2355,,"HEROS",,  50.803139,   4.342194,,,0,
2358,,"ANTOON VAN OSS",,  50.905094,   4.401523,,,0,
2359,,"TRASSERSWEG",,  50.902623,   4.397939,,,0,
2360,,"CHEMIN VERT",,  50.899117,   4.398960,,,0,
2361,,"RAMIER",,  50.895882,   4.395191,,,0,
2362B,,"PETER BENOIT",,  50.895182,   4.387459,,,0,
2363,,"ZAVELPUT",,  50.894607,   4.382569,,,0,
2365,,"VAL MARIA",,  50.899893,   4.385399,,,0,
2367,,"DOCKS BRUXSEL",,  50.879523,   4.375432,,,0,
2370,,"ENTREPOT",,  50.868610,   4.353112,,,0,
2373,,"DE LINDE",,  50.835428,   4.298979,,,0,
2375,,"HOPITAL BRACOPS",,  50.833718,   4.295433,,,0,
2376,,"VAN PRAET",,  50.881565,   4.373129,,,0,
2377,,"HEEMBEEK",,  50.888513,   4.375106,,,0,
2378,,"BUDA",,  50.907969,   4.406361,,,0,
2379,,"BUDA",,  50.908021,   4.406207,,,0,
2380F,,"DAUTZENBERG",,  50.827635,   4.366478,,,0,
2382,,"CERIA",,  50.816506,   4.290393,,,0,
2383,,"CERIA",,  50.816172,   4.290160,,,0,
2384,,"CERIA",,  50.816082,   4.290149,,,0,
2387F,,"STADE",,  50.892168,   4.332235,,,0,
2392,,"BOURSE",,  50.846598,   4.348295,,,0,
2397,,"BUYL",,  50.817442,   4.380672,,,0,
2397F,,"BUYL",,  50.817442,   4.380672,,,0,
2401F,,"PTE D'ANDERLECHT",,  50.845369,   4.338892,,,0,
2402,,"PARVIS ST-GILLES",,  50.830628,   4.344210,,,0,
2403,,"PTE D'ANDERLECHT",,  50.844911,   4.338679,,,0,
2404,,"COMBAZ",,  50.825323,   4.338635,,,0,
2404F,,"COMBAZ",,  50.825332,   4.338620,,,0,
2405,,"PTE D'ANDERLECHT",,  50.844731,   4.338892,,,0,
2407,,"LAINE",,  50.821348,   4.334025,,,0,
2408,,"MONT KEMMEL",,  50.820882,   4.338183,,,0,
2409,,"JUPITER",,  50.819596,   4.337148,,,0,
2410,,"ALTITUDE CENT",,  50.816234,   4.335873,,,0,
2411B,,"DUDEN",,  50.814722,   4.332667,,,0,
2412,,"DOMAINE",,  50.810676,   4.329038,,,0,
2413,,"FORESTOISE",,  50.807026,   4.328460,,,0,
2414,,"DECROLY",,  50.804320,   4.327880,,,0,
2415,,"AULNE",,  50.802945,   4.330492,,,0,
2424,,"KRAAINEM-SHOPPING",,  50.848040,   4.474114,,,0,
2425,,"KRAAINEM-SHOPPING",,  50.848221,   4.472851,,,0,
2426F,,"STADE",,  50.892393,   4.332838,,,0,
2429,,"PLEIADES",,  50.853841,   4.417309,,,0,
2430,,"ANDROMEDE",,  50.853057,   4.424597,,,0,
2431,,"ANDROMEDE",,  50.853057,   4.424597,,,0,
2432,,"LOUIS MARCELIS",,  50.846997,   4.482605,,,0,
2433,,"KRAAINEM-SHOPPING",,  50.847734,   4.474327,,,0,
2442,,"AMITIE",,  50.844625,   4.463997,,,0,
2443,,"AMITIE",,  50.844621,   4.463790,,,0,
2452,,"VICTOR ALLARD",,  50.800733,   4.327330,,,0,
2455,,"DOMAINE",,  50.810937,   4.329151,,,0,
2456,,"DUDEN",,  50.814758,   4.332909,,,0,
2457,,"ALTITUDE CENT",,  50.816279,   4.336171,,,0,
2459,,"MONT KEMMEL",,  50.821115,   4.337800,,,0,
2460,,"LAINE",,  50.821061,   4.334649,,,0,
2462,,"ROCHEFORT",,  50.824414,   4.336010,,,0,
2462F,,"ROCHEFORT",,  50.824414,   4.336010,,,0,
2463,,"COMBAZ",,  50.825314,   4.339089,,,0,
2463F,,"COMBAZ",,  50.825314,   4.339075,,,0,
2465,,"PARVIS ST-GILLES",,  50.830153,   4.344556,,,0,
2467,,"PORTE DE HAL",,  50.832571,   4.344302,,,0,
2470,,"PORTE DE HAL",,  50.832111,   4.344862,,,0,
2471,,"GARE CENTRALE",,  50.847081,   4.356725,,,0,
2472,,"BUDA BXL",,  50.907433,   4.410923,,,0,
2473,,"QUAI 01",,  50.860474,   4.346865,,,0,
2474,,"QUAI 01",,  50.860473,   4.346567,,,0,
2498,,"DEMINEURS",,  50.879096,   4.332662,,,0,
2500,,"GARE DU MIDI",,  50.836874,   4.337165,,,0,
2503,,"LOYAUTE",,  50.876455,   4.338461,,,0,
2504,,"WOESTE",,  50.874395,   4.332338,,,0,
2506B,,"MIROIR",,  50.871344,   4.323532,,,0,
2507,,"SIMPSON",,  50.869429,   4.321787,,,0,
2508,,"RIETHUISEN",,  50.866902,   4.320028,,,0,
2509,,"BOSSAERT-BASILIQ.",,  50.864744,   4.318411,,,0,
2510,,"BASTOGNE",,  50.862217,   4.315956,,,0,
2511,,"CIM. DE MOLENBEEK",,  50.858628,   4.311245,,,0,
2512,,"LEROY",,  50.856955,   4.308918,,,0,
2513,,"CANDRIES",,  50.854993,   4.306065,,,0,
2514,,"MACHTENS",,  50.851754,   4.300460,,,0,
2515B,,"VERBEYST",,  50.877071,   4.331647,,,0,
2518,,"DE LINDE",,  50.835330,   4.299476,,,0,
2519,,"RIETHUISEN",,  50.867271,   4.320070,,,0,
2522,,"PRINCE DE LIEGE",,  50.846278,   4.298367,,,0,
2523,,"ILE SAINTE-HELENE",,  50.823274,   4.316581,,,0,
2524,,"CHARROI",,  50.822306,   4.322642,,,0,
2528,,"VETERINAIRES",,  50.832628,   4.328906,,,0,
2531,,"GARE DU MIDI",,  50.836335,   4.337833,,,0,
2532,,"JAKOB SMITS",,  50.841454,   4.303457,,,0,
2533,,"BEAUTE",,  50.839594,   4.306100,,,0,
2534,,"BROEREN",,  50.838895,   4.309863,,,0,
2535B,,"SAINT-GUIDON",,  50.834614,   4.305255,,,0,
2535F,,"SAINT-GUIDON",,  50.834605,   4.305241,,,0,
2536,,"PETERBOS",,  50.843418,   4.295787,,,0,
2539,,"SUEDE",,  50.834096,   4.335818,,,0,
2539F,,"SUEDE",,  50.834069,   4.335790,,,0,
2541,,"PLACE V. HORTA",,  50.834784,   4.332879,,,0,
2544,,"AVENUE DU ROI",,  50.831389,   4.332229,,,0,
2544F,,"AVENUE DU ROI",,  50.831353,   4.332286,,,0,
2545,,"KAREL BOGAERD",,  50.881239,   4.348305,,,0,
2546,,"WIELS",,  50.824159,   4.325394,,,0,
2548,,"IMPRIMERIE",,  50.828952,   4.329179,,,0,
2548F,,"IMPRIMERIE",,  50.828952,   4.329208,,,0,
2550,,"VAN KALKEN",,  50.827044,   4.305009,,,0,
2551,,"CHARROI",,  50.822171,   4.321734,,,0,
2553,,"ORBAN",,  50.827135,   4.327179,,,0,
2555,,"CHARROI",,  50.821668,   4.321970,,,0,
2556,,"ILE SAINTE-HELENE",,  50.823497,   4.316113,,,0,
2560,,"BEAUTE",,  50.839235,   4.306881,,,0,
2561,,"JAKOB SMITS",,  50.841903,   4.303243,,,0,
2562B,,"MAISON D'ERASME",,  50.837258,   4.307423,,,0,
2564,,"PRINCE DE LIEGE",,  50.847402,   4.299103,,,0,
2565,,"MACHTENS",,  50.851655,   4.300702,,,0,
2566B,,"CANDRIES",,  50.855561,   4.307349,,,0,
2567,,"LEROY",,  50.856901,   4.309400,,,0,
2568,,"CIM. DE MOLENBEEK",,  50.858682,   4.311784,,,0,
2569,,"BASTOGNE",,  50.862379,   4.316595,,,0,
2570,,"BOSSAERT-BASILIQ.",,  50.864789,   4.318851,,,0,
2571,,"RIETHUISEN",,  50.868071,   4.321206,,,0,
2572,,"SIMPSON",,  50.869995,   4.322582,,,0,
2573B,,"MIROIR",,  50.871156,   4.323703,,,0,
2575,,"WOESTE",,  50.874710,   4.333290,,,0,
2576,,"LOYAUTE",,  50.876365,   4.338162,,,0,
2579,,"PETERBOS",,  50.844272,   4.296382,,,0,
2584,,"DEMINEURS",,  50.878658,   4.332538,,,0,
2586,,"VERBEYST",,  50.876435,   4.330532,,,0,
2603,,"ZAMAN-FOREST NAT.",,  50.813623,   4.324822,,,0,
2604,,"MONACO",,  50.812948,   4.322708,,,0,
2604F,,"MONACO",,  50.812957,   4.322694,,,0,
2608,,"BEMPT",,  50.802176,   4.316292,,,0,
2608F,,"BEMPT",,  50.802167,   4.316250,,,0,
2609,,"RUE LONGUE",,  50.796599,   4.309433,,,0,
2610,,"DROGENBOS-SHOP.",,  50.793372,   4.309999,,,0,
2611,,"GILSON",,  50.794791,   4.306641,,,0,
2659,,"GILSON",,  50.794746,   4.306627,,,0,
2660,,"DROGENBOS-SHOP.",,  50.792814,   4.308828,,,0,
2661,,"RUE LONGUE",,  50.796824,   4.309901,,,0,
2662B,,"UCCLE SPORT",,  50.798516,   4.313105,,,0,
2663,,"NEERSTALLE",,  50.801295,   4.317314,,,0,
2663G,,"NEERSTALLE",,  50.801277,   4.317314,,,0,
2664,,"UCCLE SPORT",,  50.798433,   4.312655,,,0,
2665,,"MAX WALLER",,  50.806607,   4.314443,,,0,
2665F,,"MAX WALLER",,  50.806607,   4.314429,,,0,
2667,,"MONACO",,  50.812876,   4.322907,,,0,
2667F,,"MONACO",,  50.812894,   4.322907,,,0,
2668,,"ZAMAN-FOREST NAT.",,  50.814001,   4.324963,,,0,
2669,,"BEMPT",,  50.802607,   4.315696,,,0,
2669F,,"BEMPT",,  50.802607,   4.315710,,,0,
2670,,"AVENUE DU ROI",,  50.831686,   4.332853,,,0,
2670F,,"AVENUE DU ROI",,  50.831677,   4.332853,,,0,
2671,,"SUEDE",,  50.834213,   4.336102,,,0,
2671F,,"SUEDE",,  50.834276,   4.336173,,,0,
2672,,"IMPRIMERIE",,  50.830004,   4.330725,,,0,
2672F,,"IMPRIMERIE",,  50.830049,   4.330640,,,0,
2701,,"UCCLE CALEVOET",,  50.790918,   4.333068,,,0,
2702,,"GROELSTVELD",,  50.789861,   4.338660,,,0,
2703,,"PAPENKASTEEL",,  50.790363,   4.340628,,,0,
2704,,"HELLEVELT",,  50.792062,   4.344201,,,0,
2705,,"CHENAIE",,  50.792360,   4.348895,,,0,
2708G,,"DIEWEG",,  50.796753,   4.346159,,,0,
2709F,,"WOLVENDAEL",,  50.798310,   4.343077,,,0,
2710G,,"MARLOW",,  50.801591,   4.340593,,,0,
2714,,"HOP.STE-ELISABETH",,  50.804785,   4.368837,,,0,
2715,,"VERT CHASSEUR",,  50.802349,   4.372922,,,0,
2717,,"GENDARMES",,  50.799184,   4.379419,,,0,
2718,,"RESERVOIR",,  50.798383,   4.385149,,,0,
2721,,"GENDARMES",,  50.799427,   4.379305,,,0,
2725,,"BERGOJE",,  50.815970,   4.429216,,,0,
2727,,"DEUX CHAUSSEES",,  50.816381,   4.434921,,,0,
2728,,"SAINTE-ANNE",,  50.818214,   4.436513,,,0,
2752,,"DEUX CHAUSSEES",,  50.816390,   4.434396,,,0,
2753,,"BERGOJE",,  50.816078,   4.428918,,,0,
2757C,,"HIPPOD. BOITSFORT",,  50.797285,   4.394014,,,0,
2759,,"RESERVOIR",,  50.798554,   4.384695,,,0,
2760B,,"GENDARMES",,  50.799283,   4.379135,,,0,
2762,,"VERT CHASSEUR",,  50.801459,   4.373603,,,0,
2763,,"HOP.STE-ELISABETH",,  50.804898,   4.368885,,,0,
2764G,,"MARLOW",,  50.800814,   4.340910,,,0,
2765,,"WOLVENDAEL",,  50.797959,   4.343375,,,0,
2769,,"CHENAIE",,  50.792764,   4.347278,,,0,
2770,,"HELLEVELT",,  50.791613,   4.342868,,,0,
2771,,"GROELSTVELD",,  50.789913,   4.338799,,,0,
2801,,"CROCQ",,  50.884911,   4.329588,,,0,
2803,,"LORGE",,  50.882853,   4.330882,,,0,
2805,,"CIM. DE JETTE",,  50.879312,   4.333755,,,0,
2805F,,"CIM. DE JETTE",,  50.879303,   4.333713,,,0,
2807,,"PRINCE LEOPOLD",,  50.882577,   4.341384,,,0,
2808,,"JACOBS FONTAINE",,  50.878667,   4.342494,,,0,
2809,,"KAREL BOGAERD",,  50.881167,   4.348134,,,0,
2810,,"ARTISTES",,  50.881483,   4.354458,,,0,
2811,,"SCHOLA EUROPEA",,  50.885195,   4.353362,,,0,
2813,,"DE WAND",,  50.895678,   4.357282,,,0,
2814,,"PAGODES",,  50.895840,   4.362783,,,0,
2815B,,"LONG BONNIER",,  50.895768,   4.365589,,,0,
2816,,"VERSAILLES",,  50.896235,   4.372264,,,0,
2817,,"BEYSEGHEM",,  50.896604,   4.377040,,,0,
2819,,"KRUIPWEG",,  50.894518,   4.380892,,,0,
2822,,"VAL MARIA",,  50.899542,   4.385200,,,0,
2823B,,"FERME NOS PILIFS",,  50.903830,   4.386737,,,0,
2824,,"SERRES ROYALES",,  50.889193,   4.357137,,,0,
2827,,"FERME NOS PILIFS",,  50.903066,   4.386538,,,0,
2828,,"DE BROUCKERE",,  50.853292,   4.355389,,,0,
2829B,,"HOP. MILITAIRE",,  50.907587,   4.388971,,,0,
2830,,"ROGIER",,  50.855126,   4.357632,,,0,
2831,,"YSER",,  50.856681,   4.353698,,,0,
2833,,"YSER",,  50.856447,   4.353059,,,0,
2835,,"YSER",,  50.857103,   4.353201,,,0,
2838,,"DE BROUCKERE",,  50.852586,   4.353919,,,0,
2852,,"KRUIPWEG",,  50.894778,   4.380678,,,0,
2853,,"BEYSEGHEM",,  50.896595,   4.376599,,,0,
2854,,"VERSAILLES",,  50.896271,   4.371994,,,0,
2855,,"LONG BONNIER",,  50.895813,   4.363934,,,0,
2856B,,"PAGODES",,  50.897377,   4.358959,,,0,
2857B,,"DE WAND",,  50.895129,   4.357751,,,0,
2859,,"GUILL. DE GREEF",,  50.882324,   4.335402,,,0,
2860,,"ARTISTES",,  50.881564,   4.354244,,,0,
2861,,"SCHOLA EUROPEA",,  50.885348,   4.353234,,,0,
2862F,,"BOCKSTAEL",,  50.877607,   4.347141,,,0,
2863,,"JACOBS FONTAINE",,  50.878802,   4.342708,,,0,
2867,,"HOPITAL BRUGMANN",,  50.885793,   4.332671,,,0,
2869,,"CIM. DE JETTE",,  50.879699,   4.334494,,,0,
2871,,"LORGE",,  50.882386,   4.331153,,,0,
2872,,"CROCQ",,  50.885109,   4.330383,,,0,
2873,,"CROCQ",,  50.884726,   4.330214,,,0,
2874,,"HOPITAL BRUGMANN",,  50.885793,   4.332671,,,0,
2875,,"SERRES ROYALES",,  50.888680,   4.356059,,,0,
2877,,"CIM. DE JETTE",,  50.879798,   4.334451,,,0,
2895,,"HAREN",,  50.892834,   4.421413,,,0,
2898,,"VERBOEKHOVEN",,  50.871074,   4.376438,,,0,
2899,,"WITLOOF",,  50.901131,   4.422318,,,0,
2900,,"FONSON",,  50.879033,   4.403878,,,0,
2900F,,"FONSON",,  50.879051,   4.403892,,,0,
2901,,"VAN CUTSEM",,  50.880138,   4.407488,,,0,
2902,,"VAN CUTSEM",,  50.880012,   4.407132,,,0,
2903,,"FONSON",,  50.878826,   4.403693,,,0,
2903F,,"FONSON",,  50.878817,   4.403664,,,0,
2905,,"TWYENINCK",,  50.896412,   4.421346,,,0,
2908,,"BIPLAN",,  50.885733,   4.410310,,,0,
2909,,"SAINT-VINCENT",,  50.880816,   4.403821,,,0,
2910,,"PAIX",,  50.877097,   4.401905,,,0,
2912,,"NOTRE-DAME",,  50.871438,   4.399979,,,0,
2915,,"JOSAPHAT",,  50.861480,   4.392473,,,0,
2916,,"CHAZAL",,  50.859673,   4.391520,,,0,
2917,,"PATRIE",,  50.856985,   4.390113,,,0,
2918,,"DAILLY",,  50.853309,   4.388208,,,0,
2919,,"BRABANCONNE",,  50.851647,   4.387125,,,0,
2920,,"AMBIORIX",,  50.847682,   4.383747,,,0,
2922B,,"LIVINGSTONE",,  50.845024,   4.377557,,,0,
2924,,"OUD KAPELLEKE",,  50.874152,   4.403007,,,0,
2926,,"BICHON",,  50.864482,   4.394293,,,0,
2927,,"PARC LEOPOLD",,  50.841040,   4.378293,,,0,
2928,,"FERNAND COCQ",,  50.833057,   4.366481,,,0,
2929,,"VANNE",,  50.829776,   4.364338,,,0,
2931,,"TRINITE",,  50.825002,   4.357554,,,0,
2931F,,"TRINITE",,  50.825002,   4.357554,,,0,
2932,,"MA CAMPAGNE",,  50.822575,   4.354304,,,0,
2933,,"PORTE DE HAL",,  50.833765,   4.342292,,,0,
2934,,"ALBERT",,  50.821665,   4.341617,,,0,
2935,,"JUPITER",,  50.819551,   4.336722,,,0,
2936,,"TOURNOI",,  50.816170,   4.333773,,,0,
2937B,,"MYSTERE",,  50.813742,   4.330585,,,0,
2938,,"FOREST NATIONAL",,  50.810252,   4.325279,,,0,
2939B,,"FOREST-EST",,  50.809243,   4.320583,,,0,
2948,,"TRONE",,  50.840701,   4.364872,,,0,
2950,,"PRISON",,  50.822511,   4.346584,,,0,
2951,,"JUPITER",,  50.819668,   4.337020,,,0,
2952B,,"FOREST-EST",,  50.809127,   4.320825,,,0,
2953,,"FOREST NATIONAL",,  50.810432,   4.326243,,,0,
2954B,,"MYSTERE",,  50.813771,   4.330839,,,0,
2955,,"TOURNOI",,  50.816359,   4.333887,,,0,
2956,,"JUPITER",,  50.819470,   4.336808,,,0,
2957,,"ALBERT",,  50.821413,   4.341859,,,0,
2959,,"MA CAMPAGNE",,  50.823006,   4.353084,,,0,
2960,,"TRINITE",,  50.824921,   4.358590,,,0,
2960F,,"TRINITE",,  50.824912,   4.358604,,,0,
2962,,"VANNE",,  50.829884,   4.364025,,,0,
2963,,"FERNAND COCQ",,  50.833219,   4.366552,,,0,
2964B,,"QUART.ST-BONIFACE",,  50.835413,   4.363769,,,0,
2965,,"PRISON",,  50.822673,   4.347875,,,0,
2967B,,"PORTE DE NAMUR",,  50.838163,   4.362038,,,0,
2970B,,"LIVINGSTONE",,  50.845721,   4.378078,,,0,
2971,,"BAILLI",,  50.827127,   4.363428,,,0,
2971F,,"BAILLI",,  50.827127,   4.363442,,,0,
2972,,"BAILLI",,  50.826857,   4.362606,,,0,
2972F,,"BAILLI",,  50.826857,   4.362606,,,0,
2974,,"DAILLY",,  50.853714,   4.388478,,,0,
2975,,"PATRIE",,  50.857129,   4.390241,,,0,
2976,,"CHAZAL",,  50.860536,   4.392046,,,0,
2977,,"JOSAPHAT",,  50.862073,   4.392530,,,0,
2980,,"NOTRE-DAME",,  50.870872,   4.400107,,,0,
2982B,,"PAIX",,  50.876696,   4.402225,,,0,
2986B,,"TWYENINCK",,  50.896196,   4.421147,,,0,
2987,,"CORTENBACH",,  50.891847,   4.418029,,,0,
2988,,"CORTENBACH",,  50.892117,   4.417902,,,0,
2990,,"BICHON",,  50.864311,   4.394179,,,0,
2991,,"WITLOOF",,  50.901160,   4.422863,,,0,
2992,,"SAINT-VINCENT",,  50.880867,   4.403836,,,0,
2995,,"OUD KAPELLEKE",,  50.874395,   4.403505,,,0,
2996,,"CONSCIENCE",,  50.869407,   4.399921,,,0,
2997,,"CONSCIENCE",,  50.867672,   4.398627,,,0,
3001B,,"HOP. MILITAIRE",,  50.908225,   4.389668,,,0,
3002,,"DGHR DOMAINE MIL.",,  50.906102,   4.396434,,,0,
3003,,"MARLY",,  50.898370,   4.401760,,,0,
3005,,"TROIS PERTUIS",,  50.892106,   4.395914,,,0,
3007,,"BIEBUYCK",,  50.887775,   4.384386,,,0,
3008,,"AVANT-PORT",,  50.885555,   4.379070,,,0,
3009,,"BORNE",,  50.855230,   4.335619,,,0,
3014,,"RIVE GAUCHE",,  50.890435,   4.390484,,,0,
3017,,"BOURGET",,  50.878150,   4.430334,,,0,
3018,,"BOURGET",,  50.878500,   4.431073,,,0,
3042,,"MACHELEN",,  50.912776,   4.432925,,,0,
3058,,"AVANT-PORT",,  50.885807,   4.379738,,,0,
3059,,"BIEBUYCK",,  50.887865,   4.384613,,,0,
3061,,"TROIS PERTUIS",,  50.892025,   4.395829,,,0,
3063,,"MARLY",,  50.898433,   4.401533,,,0,
3064,,"DGHR DOMAINE MIL.",,  50.906156,   4.396363,,,0,
3098,,"ANATOLE FRANCE",,  50.876799,   4.385732,,,0,
3099,,"HUART-HAMOIR",,  50.876467,   4.383458,,,0,
3100,,"GUTENBERG",,  50.849049,   4.377769,,,0,
3101,,"SAINT-VINCENT",,  50.880625,   4.401861,,,0,
3102,,"PICARDIE",,  50.879537,   4.396015,,,0,
3103,,"CARLI",,  50.879360,   4.393349,,,0,
3104,,"CHAUMONTEL",,  50.878452,   4.389995,,,0,
3105,,"ZENOBE GRAMME",,  50.879766,   4.383871,,,0,
3106,,"SCHAERBEEK GARE",,  50.877429,   4.379182,,,0,
3107,,"SCHAERBEEK GARE",,  50.877636,   4.379054,,,0,
3109,,"EENENS",,  50.867837,   4.377148,,,0,
3110,,"ERNEST LAUDE",,  50.865284,   4.377560,,,0,
3111,,"HERMAN",,  50.863073,   4.377446,,,0,
3112,,"COTEAUX",,  50.859172,   4.377161,,,0,
3113,,"GEEFS",,  50.857194,   4.375683,,,0,
3114,,"BOSSUET",,  50.853832,   4.373510,,,0,
3117,,"PARC LEOPOLD",,  50.839547,   4.380607,,,0,
3118,,"BRAEMT",,  50.851243,   4.376463,,,0,
3120,,"NATATION",,  50.833174,   4.378263,,,0,
3121,,"WERY",,  50.829389,   4.376161,,,0,
3122,,"FLAGEY",,  50.828059,   4.371676,,,0,
3123,,"LEVURE",,  50.828658,   4.376665,,,0,
3125,,"HOP. ETT.-IXELLES",,  50.825065,   4.380135,,,0,
3126,,"VANDENHOVEN",,  50.882600,   4.407090,,,0,
3131,,"LEVURE",,  50.827746,   4.376628,,,0,
3155,,"WERY",,  50.829389,   4.376204,,,0,
3156,,"NATATION",,  50.833084,   4.378277,,,0,
3158B,,"JOURDAN",,  50.837920,   4.381785,,,0,
3159,,"PARC LEOPOLD",,  50.839700,   4.380593,,,0,
3160,,"ETANGS",,  50.836113,   4.380833,,,0,
3162,,"HOUWAERT",,  50.853203,   4.373496,,,0,
3163,,"GEEFS",,  50.856933,   4.375584,,,0,
3164,,"COTEAUX",,  50.859855,   4.377757,,,0,
3165,,"HERMAN",,  50.863361,   4.377360,,,0,
3166,,"ERNEST LAUDE",,  50.865419,   4.377687,,,0,
3167,,"EENENS",,  50.868215,   4.377077,,,0,
3168,,"VERBOEKHOVEN",,  50.870876,   4.376126,,,0,
3171,,"ZENOBE GRAMME",,  50.879820,   4.384156,,,0,
3172,,"CHAUMONTEL",,  50.878246,   4.389711,,,0,
3173,,"CARLI",,  50.879288,   4.393676,,,0,
3174,,"PICARDIE",,  50.879565,   4.397072,,,0,
3175B,,"SAINT-VINCENT",,  50.880598,   4.402159,,,0,
3176,,"VANDENHOVEN",,  50.882205,   4.407163,,,0,
3177,,"SCHAERBEEK GARE",,  50.877375,   4.380191,,,0,
3180,,"HUART-HAMOIR",,  50.875478,   4.382875,,,0,
3181,,"ANATOLE FRANCE",,  50.876556,   4.385391,,,0,
3199,,"AERODROME",,  50.888347,   4.425160,,,0,
3200,,"DIABLOTINS",,  50.865434,   4.421794,,,0,
3201,,"MAES",,  50.886466,   4.429606,,,0,
3203,,"MIDDELWEG",,  50.883549,   4.419967,,,0,
3204,,"SABCA",,  50.881959,   4.417138,,,0,
3207,,"JULES BORDET",,  50.870623,   4.418589,,,0,
3210B,,"ARTEMIS",,  50.862308,   4.416194,,,0,
3211,,"GARE DU MIDI",,  50.836739,   4.337080,,,0,
3214,,"BORDET STATION",,  50.878191,   4.410322,,,0,
3216,,"PLASKY",,  50.851141,   4.395961,,,0,
3217,,"GUEUX",,  50.847322,   4.391116,,,0,
3218,,"MARGUERITE",,  50.847097,   4.387396,,,0,
3219,,"WATERLOO WILSON",,  50.847808,   4.381205,,,0,
3221,,"DANSAERT",,  50.851241,   4.344952,,,0,
3222,,"PORTE DE FLANDRE",,  50.853020,   4.341841,,,0,
3223B,,"PORTE DE NINOVE",,  50.850536,   4.338749,,,0,
3225,,"QUATRE-VENTS",,  50.849177,   4.325570,,,0,
3225F,,"QUATRE-VENTS",,  50.849177,   4.325570,,,0,
3226B,,"DUCHESSE BRABANT",,  50.849529,   4.329631,,,0,
3226F,,"DUCHESSE BRABANT",,  50.849532,   4.329607,,,0,
3228,,"TRIANGLE",,  50.849998,   4.334529,,,0,
3228F,,"TRIANGLE",,  50.849975,   4.334359,,,0,
3230,,"GARE DE L'OUEST",,  50.848852,   4.320969,,,0,
3230F,,"GARE DE L'OUEST",,  50.848843,   4.320969,,,0,
3231,,"JOSEPH BAECK",,  50.852158,   4.316237,,,0,
3232,,"DUBOIS",,  50.851463,   4.311353,,,0,
3233,,"TAMARIS",,  50.851039,   4.307562,,,0,
3234,,"MACHTENS",,  50.851314,   4.300802,,,0,
3235,,"CANDRIES",,  50.855659,   4.306405,,,0,
3236,,"THYM",,  50.856934,   4.303506,,,0,
3238,,"CONDOR",,  50.852396,   4.307205,,,0,
3239,,"CONDOR",,  50.852693,   4.307347,,,0,
3240,,"OPTIMISME",,  50.862095,   4.409177,,,0,
3251,,"PLASKY",,  50.849891,   4.396145,,,0,
3252,,"TAMARIS",,  50.850913,   4.307675,,,0,
3253,,"GARE DE L'OUEST",,  50.848843,   4.321694,,,0,
3253F,,"GARE DE L'OUEST",,  50.848843,   4.321708,,,0,
3257,,"QUATRE-VENTS",,  50.849177,   4.326010,,,0,
3257F,,"QUATRE-VENTS",,  50.849186,   4.326010,,,0,
3259B,,"PORTE DE NINOVE",,  50.850470,   4.338788,,,0,
3260,,"PORTE DE FLANDRE",,  50.852769,   4.342168,,,0,
3261,,"DANSAERT",,  50.851034,   4.345094,,,0,
3263B,,"DUCHESSE BRABANT",,  50.849456,   4.329293,,,0,
3263F,,"DUCHESSE BRABANT",,  50.849449,   4.329370,,,0,
3266,,"MAX-PLASKY",,  50.850952,   4.397026,,,0,
3272,,"PADUWA",,  50.859711,   4.414970,,,0,
3273,,"ARTEMIS",,  50.861562,   4.415938,,,0,
3274,,"CIM. DE BRUXELLES",,  50.864222,   4.418710,,,0,
3276,,"JULES BORDET",,  50.870748,   4.418760,,,0,
3279,,"SABCA",,  50.881716,   4.416924,,,0,
3280,,"MIDDELWEG",,  50.884148,   4.421197,,,0,
3281,,"DUBOIS",,  50.851356,   4.311680,,,0,
3282,,"JOSEPH BAECK",,  50.852036,   4.316437,,,0,
3284,,"PEAGE",,  50.862169,   4.426066,,,0,
3285,,"DIABLOTINS",,  50.865371,   4.422078,,,0,
3286B,,"VILLON",,  50.863401,   4.424931,,,0,
3288,,"PEAGE",,  50.862457,   4.426194,,,0,
3298,,"PATRIE",,  50.856815,   4.390652,,,0,
3299,,"BIENFAITEURS",,  50.858317,   4.384603,,,0,
3304,,"MATISSE",,  50.874492,   4.408605,,,0,
3305,,"LEKAERTS",,  50.871643,   4.405932,,,0,
3306,,"HOEDEMAEKERS",,  50.871958,   4.403830,,,0,
3307,,"NOTRE-DAME",,  50.871240,   4.400462,,,0,
3308F,,"BIENFAITEURS",,  50.858308,   4.384134,,,0,
3309,,"COTEAUX",,  50.859441,   4.377857,,,0,
3309F,,"COTEAUX",,  50.859423,   4.377857,,,0,
3313,,"QUETELET",,  50.852798,   4.368894,,,0,
3317,,"FUSEE",,  50.877382,   4.419548,,,0,
3321,,"FUSEE",,  50.877435,   4.421296,,,0,
3323,,"GARE CENTRALE",,  50.846406,   4.357819,,,0,
3325,,"MERIDIEN",,  50.856412,   4.369051,,,0,
3331,,"PARC",,  50.847297,   4.361212,,,0,
3332,,"MADOU",,  50.850578,   4.368923,,,0,
3334F,,"EUROCONTROL",,  50.879658,   4.434499,,,0,
3334G,,"EUROCONTROL",,  50.879660,   4.434492,,,0,
3335F,,"EUROCONTROL",,  50.879486,   4.433926,,,0,
